country_code,country_name,indicator_code,indicator_name,category,year,value
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2009,4124.299
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2010,4060.6923
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2011,4096.3107
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2012,4265.7137
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2013,4220.6305
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2014,4327.2522
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2015,4333.6755
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2016,4356.7081
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2017,4418.2977
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2018,4391.9262
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2019,4624.9765
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2020,4584.4028
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2021,4693.3931
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2022,4596.0332
KOR,"Korea, Rep.",EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2023,4641.7762
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2000,5564.2447
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2001,5559.7827
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2002,5789.0807
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2003,5850.3461
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2004,5771.0693
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2005,5851.3157
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2006,5988.4641
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2007,5921.7558
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2008,6020.5628
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2009,6302.1506
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2010,6105.3406
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2011,6193.2731
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2012,6594.5121
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2013,6139.2853
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2014,6308.8833
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2015,6707.5696
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2016,6525.7915
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2017,6693.6881
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2018,6941.8188
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2019,6691.4896
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2020,6773.6067
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2021,6954.6052
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2022,6969.5375
AUS,Australia,EG.USE.PCAP.KG.OE,人均能源使用（千克油当量）,环境,2023,6989.3682
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2000,16.5557
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2001,16.1923
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2002,16.8212
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2003,16.977
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2004,16.6797
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2005,16.6925
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2006,16.9826
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2007,16.6553
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2008,16.7654
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2009,16.8788
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2010,17.4241
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2011,16.9529
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2012,16.9655
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2013,16.9828
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2014,16.9439
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2015,16.7852
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2016,16.8346
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2017,17.4597
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2018,17.0195
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2019,17.2736
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2020,17.1193
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2021,16.8712
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2022,17.1924
CHN,China,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2023,17.8452
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2000,33.0239
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2001,32.9162
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2002,33.1485
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2003,33.2775
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2004,33.7197
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2005,33.3605
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2006,33.637
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2007,33.4425
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2008,34.0752
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2009,34.1121
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2010,34.1137
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2011,34.4624
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2012,34.0428
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2013,34.985
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2014,34.5561
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2015,35.305
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2016,34.3297
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2017,34.6329
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2018,34.0663
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2019,34.6002
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2020,35.2038
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2021,34.485
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2022,35.7917
USA,United States,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2023,34.8847
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2000,70.5658
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2001,67.1022
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2002,68.2954
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2003,68.1326
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2004,70.3319
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2005,69.9658
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2006,69.1212
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2007,68.7408
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2008,69.4665
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2009,70.6336
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2010,70.9251
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2011,69.8399
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2012,69.4499
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2013,70.3413
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2014,70.5191
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2015,70.8286
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2016,70.0038
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2017,73.1466
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2018,70.0471
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2019,73.1183
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2020,73.098
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2021,72.6296
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2022,74.0405
JPN,Japan,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2023,72.3803
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2000,32.5923
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2001,32.5225
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2002,32.4912
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2003,33.5467
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2004,32.0922
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2005,32.1966
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2006,34.2013
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2007,33.9269
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2008,33.6008
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2009,34.0015
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2010,33.9705
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2011,33.407
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2012,32.6333
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2013,34.5057
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2014,34.0241
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2015,32.8961
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2016,33.9599
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2017,33.6269
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2018,33.9266
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2019,33.8552
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2020,34.5002
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2021,34.0702
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2022,33.5178
DEU,Germany,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2023,34.7855
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2000,11.7127
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2001,11.2924
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2002,11.7414
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2003,11.8757
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2004,11.6578
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2005,11.7601
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2006,11.5627
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2007,11.3575
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2008,11.9082
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2009,11.7903
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2010,11.934
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2011,11.8036
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2012,11.8214
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2013,11.9432
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2014,11.9147
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2015,12.1542
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2016,11.8789
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2017,11.6661
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2018,12.0586
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2019,11.7469
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2020,11.4855
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2021,11.8431
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2022,12.02
GBR,United Kingdom,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2023,11.9614
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2000,27.9149
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2001,28.7283
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2002,29.6161
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2003,29.4511
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2004,29.0361
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2005,29.62
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2006,28.894
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2007,28.698
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2008,29.6553
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2009,28.699
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2010,29.5742
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2011,29.4258
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2012,29.2906
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2013,29.2948
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2014,30.2728
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2015,28.7616
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2016,29.8914
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2017,29.6298
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2018,29.4286
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2019,29.9379
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2020,30.1573
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2021,30.0008
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2022,30.2366
FRA,France,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2023,30.9707
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2000,22.8224
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2001,23.3393
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2002,22.3894
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2003,23.4501
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2004,22.423
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2005,23.6238
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2006,23.1593
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2007,23.5015
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2008,22.8001
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2009,23.5307
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2010,23.9473
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2011,23.9002
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2012,23.6531
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2013,23.7055
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2014,24.2851
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2015,24.1435
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2016,23.5625
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2017,23.631
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2018,23.6327
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2019,23.9782
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2020,23.5065
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2021,23.0937
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2022,24.0382
IND,India,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2023,24.3043
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2000,62.6327
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2001,63.879
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2002,61.0371
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2003,62.1351
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2004,61.1011
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2005,63.3339
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2006,63.0228
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2007,62.6797
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2008,63.4581
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2009,62.6512
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2010,62.3851
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2011,65.7605
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2012,64.927
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2013,63.8138
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2014,62.2482
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2015,64.0329
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2016,65.1458
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2017,64.7701
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2018,65.9467
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2019,66.348
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2020,64.8411
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2021,64.4924
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2022,64.5899
BRA,Brazil,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2023,64.8214
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2000,65.6669
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2001,64.082
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2002,62.5903
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2003,65.488
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2004,64.8904
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2005,64.5456
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2006,62.7457
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2007,66.9187
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2008,66.4386
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2009,64.2049
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2010,65.9988
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2011,64.5367
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2012,64.3115
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2013,63.4917
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2014,67.3369
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2015,67.5994
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2016,66.1977
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2017,66.6535
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2018,69.1282
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2019,66.0237
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2020,65.604
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2021,67.4312
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2022,68.1102
KOR,"Korea, Rep.",AG.LND.FRST.ZS,森林覆盖率（%）,环境,2023,67.1533
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2000,15.7379
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2001,15.9839
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2002,16.4869
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2003,16.5291
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2004,15.7888
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2005,15.9667
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2006,16.0764
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2007,16.4202
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2008,17.1763
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2009,16.4016
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2010,16.5474
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2011,16.3021
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2012,17.4311
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2013,16.4317
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2014,16.4942
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2015,16.744
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2016,16.2977
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2017,17.0223
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2018,16.7911
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2019,16.5544
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2020,16.6681
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2021,16.2812
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2022,16.7487
AUS,Australia,AG.LND.FRST.ZS,森林覆盖率（%）,环境,2023,16.2256
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2000,19.3243
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2001,19.4045
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2002,19.4663
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2003,19.5674
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2004,19.5656
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2005,20.4749
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2006,20.6552
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2007,20.1285
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2008,20.7418
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2009,20.278
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2010,20.3818
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2011,20.2793
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2012,20.9778
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2013,21.0506
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2014,20.4106
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2015,21.0811
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2016,20.9225
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2017,20.8782
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2018,21.3264
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2019,20.695
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2020,21.3816
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2021,22.3958
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2022,21.9373
CHN,China,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2023,21.4337
USA,United States,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2000,16.1771
USA,United States,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2001,16.1086
USA,United States,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2002,16.0581
USA,United States,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2003,16.0544
USA,United States,ER.H2O.FWTL.ZS,淡水提取占可用量（%）,环境,2004,16.3234
